,localtime,time,symbol,signal,bvol1,bid1,avol1,ask1,mid,direction,volume,exposure
814,10:10:44.664655363,10:10:44.000000000,sh600163,10.4165,15800,8.04,25000,8.05,8.045,,0.0,0.0
815,10:10:47.671817358,10:10:47.000000000,sh600163,8.2123,8400,8.04,21600,8.05,8.045,,0.0,0.0
816,10:10:50.670725173,10:10:50.000000000,sh600163,13.224,34600,8.04,13200,8.05,8.045,,0.0,0.0
817,10:10:53.663288235,10:10:53.000000000,sh600163,13.9523,37900,8.04,8700,8.05,8.045,,0.0,0.0
818,10:10:56.668734570,10:10:56.000000000,sh600163,9.53047,20200,8.04,9300,8.05,8.045,,0.0,0.0
819,10:10:59.664549136,10:10:59.000000000,sh600163,7.878260000000001,41000,8.04,40300,8.05,8.045,,0.0,0.0
820,10:11:02.665181952,10:11:02.000000000,sh600163,4.11503,43000,8.04,58400,8.05,8.045,,0.0,0.0
821,10:11:05.660364969,10:11:05.000000000,sh600163,9.29503,129400,8.03,200,8.04,8.035,,0.0,0.0
822,10:11:08.661299215,10:11:08.000000000,sh600163,-4.97096,38800,8.03,63400,8.04,8.035,,0.0,0.0
823,10:11:11.672587750,10:11:11.000000000,sh600163,-6.1597599999999995,11000,8.03,64700,8.04,8.035,,0.0,0.0
824,10:11:14.664251596,10:11:14.000000000,sh600163,-0.112305,100800,8.02,11600,8.03,8.025,,0.0,0.0
825,10:11:17.668483817,10:11:17.000000000,sh600163,1.17036,99500,8.02,9900,8.04,8.03,,0.0,0.0
826,10:11:20.672641553,10:11:20.000000000,sh600163,-12.0788,9200,8.04,80300,8.05,8.045,,0.0,0.0
827,10:11:23.673150921,10:11:23.000000000,sh600163,-0.379848,36000,8.03,400,8.04,8.035,,0.0,0.0
828,10:11:26.664107062,10:11:26.000000000,sh600163,-4.840990000000001,36000,8.03,11000,8.04,8.035,,0.0,0.0
829,10:11:29.659727891,10:11:29.000000000,sh600163,-8.36181,40200,8.03,46500,8.04,8.035,,0.0,0.0
830,10:11:32.670331249,10:11:32.000000000,sh600163,-9.3471,45600,8.03,54900,8.04,8.035,,0.0,0.0
831,10:11:35.663276519,10:11:35.000000000,sh600163,-4.20525,114500,8.02,6900,8.03,8.025,,0.0,0.0
832,10:11:38.667952782,10:11:38.000000000,sh600163,-5.39968,116900,8.02,8500,8.03,8.025,,0.0,0.0
833,10:11:41.661881080,10:11:41.000000000,sh600163,-7.81122,116900,8.02,7400,8.03,8.025,,0.0,0.0
834,10:11:44.673774515,10:11:44.000000000,sh600163,-4.6733400000000005,117300,8.02,1300,8.03,8.025,,0.0,0.0
835,10:11:47.662720276,10:11:47.000000000,sh600163,-9.72812,119200,8.02,15300,8.03,8.025,,0.0,0.0
836,10:11:50.663348212,10:11:50.000000000,sh600163,-9.10525,31200,8.03,65100,8.04,8.035,,0.0,0.0
837,10:11:53.657367189,10:11:53.000000000,sh600163,-11.3391,28500,8.03,72500,8.04,8.035,,0.0,0.0
838,10:11:56.659603309,10:11:56.000000000,sh600163,-11.6998,28100,8.03,69300,8.04,8.035,,0.0,0.0
839,10:11:59.669304184,10:11:59.000000000,sh600163,-9.9838,210900,8.02,66600,8.04,8.03,,0.0,0.0
840,10:12:02.659453980,10:12:02.000000000,sh600163,-15.2214,4800,8.03,67000,8.04,8.035,,0.0,0.0
841,10:12:05.663849279,10:12:05.000000000,sh600163,-6.51907,208900,8.02,6300,8.03,8.025,,0.0,0.0
842,10:12:08.672453939,10:12:08.000000000,sh600163,-8.76481,207200,8.02,17500,8.03,8.025,,0.0,0.0
843,10:12:11.658819966,10:12:11.000000000,sh600163,-8.08941,203300,8.02,20700,8.03,8.025,,0.0,0.0
844,10:12:14.664462850,10:12:14.000000000,sh600163,-7.88733,203600,8.02,17900,8.03,8.025,,0.0,0.0
845,10:12:17.661274858,10:12:17.000000000,sh600163,-8.74537,194600,8.02,29600,8.03,8.025,,0.0,0.0
846,10:12:20.667719250,10:12:20.000000000,sh600163,-12.6642,189600,8.02,30200,8.03,8.025,,0.0,0.0
847,10:12:23.669213920,10:12:23.000000000,sh600163,-11.5782,187900,8.02,33800,8.03,8.025,,0.0,0.0
848,10:12:26.665007426,10:12:26.000000000,sh600163,-10.9033,189700,8.02,33200,8.03,8.025,,0.0,0.0
849,10:12:29.676310953,10:12:29.000000000,sh600163,-12.0066,71200,8.02,29200,8.03,8.025,,0.0,0.0
850,10:12:32.659744964,10:12:32.000000000,sh600163,-9.21308,448700,8.0,72100,8.01,8.005,,0.0,0.0
851,10:12:35.664421581,10:12:35.000000000,sh600163,-7.931780000000001,450700,8.0,66900,8.01,8.005,,0.0,0.0
852,10:12:38.666248802,10:12:38.000000000,sh600163,-9.0352,444100,8.0,87900,8.01,8.005,,0.0,0.0
853,10:12:41.667672215,10:12:41.000000000,sh600163,-7.4117,440600,8.0,80700,8.01,8.005,,0.0,0.0
854,10:12:44.671451888,10:12:44.000000000,sh600163,-5.29135,440400,8.0,64400,8.01,8.005,,0.0,0.0
855,10:12:47.669125661,10:12:47.000000000,sh600163,-3.7058199999999997,430300,8.0,40200,8.01,8.005,,0.0,0.0
856,10:12:50.662098186,10:12:50.000000000,sh600163,-3.46294,423000,8.0,39000,8.01,8.005,,0.0,0.0
857,10:12:53.660048577,10:12:53.000000000,sh600163,-7.21773,413300,8.0,78300,8.01,8.005,,0.0,0.0
858,10:12:56.661769488,10:12:56.000000000,sh600163,-3.81209,415400,8.0,67900,8.01,8.005,,0.0,0.0
859,10:12:59.664576501,10:12:59.000000000,sh600163,-6.04845,362500,8.0,77800,8.01,8.005,,0.0,0.0
860,10:13:02.672011910,10:13:02.000000000,sh600163,-7.392189999999999,329000,8.0,94700,8.01,8.005,,0.0,0.0
861,10:13:05.667119698,10:13:05.000000000,sh600163,-6.40868,321100,8.0,110400,8.01,8.005,,0.0,0.0
862,10:13:08.660260934,10:13:08.000000000,sh600163,-6.23402,314300,8.0,109000,8.01,8.005,,0.0,0.0
863,10:13:11.665031063,10:13:11.000000000,sh600163,-13.6589,246100,8.0,289400,8.01,8.005,,0.0,0.0
864,10:13:14.659494847,10:13:14.000000000,sh600163,-14.5986,220900,8.0,299600,8.01,8.005,,0.0,0.0
865,10:13:17.659834408,10:13:17.000000000,sh600163,-16.6567,174000,8.0,296700,8.01,8.005,,0.0,0.0
866,10:13:20.669828029,10:13:20.000000000,sh600163,-16.5706,135500,8.0,298700,8.01,8.005,,0.0,0.0
867,10:13:23.664400334,10:13:23.000000000,sh600163,-13.2896,136700,8.0,291700,8.01,8.005,,0.0,0.0
868,10:13:26.657842285,10:13:26.000000000,sh600163,-4.40496,129200,8.0,118700,8.01,8.005,,0.0,0.0
869,10:13:29.664522954,10:13:29.000000000,sh600163,-0.0639274,171600,8.0,128300,8.01,8.005,,0.0,0.0
870,10:13:32.665973664,10:13:32.000000000,sh600163,0.398552,173300,8.0,132500,8.01,8.005,,0.0,0.0
871,10:13:35.667373046,10:13:35.000000000,sh600163,1.50058,189800,8.0,122000,8.01,8.005,,0.0,0.0
872,10:13:38.657381093,10:13:38.000000000,sh600163,-0.327148,191400,8.0,138600,8.01,8.005,,0.0,0.0
873,10:13:41.662974438,10:13:41.000000000,sh600163,-7.691110000000001,41100,8.0,106400,8.01,8.005,,0.0,0.0
874,10:13:44.667437564,10:13:44.000000000,sh600163,-5.5269900000000005,57400,8.0,105000,8.01,8.005,,0.0,0.0
875,10:13:47.659502896,10:13:47.000000000,sh600163,-7.8258600000000005,31500,8.0,104600,8.01,8.005,,0.0,0.0
876,10:13:50.672458286,10:13:50.000000000,sh600163,-9.50124,75600,7.99,60000,8.0,7.995,,0.0,0.0
877,10:13:53.671247314,10:13:53.000000000,sh600163,-7.59267,80600,7.99,63800,8.0,7.995,,0.0,0.0
878,10:13:56.670313911,10:13:56.000000000,sh600163,-7.66432,80600,7.99,87600,8.0,7.995,,0.0,0.0
879,10:13:59.668614799,10:13:59.000000000,sh600163,-2.99582,80600,7.99,59200,8.0,7.995,,0.0,0.0
880,10:14:02.661527587,10:14:02.000000000,sh600163,-4.39027,1900,8.0,59400,8.01,8.005,,0.0,0.0
881,10:14:05.659503284,10:14:05.000000000,sh600163,-2.73453,20100,8.0,73700,8.01,8.005,,0.0,0.0
882,10:14:08.660856802,10:14:08.000000000,sh600163,-5.84931,2500,8.0,75400,8.01,8.005,,0.0,0.0
883,10:14:11.669636663,10:14:11.000000000,sh600163,8.53341,18900,7.99,400,8.0,7.995,,0.0,0.0
884,10:14:14.667878078,10:14:14.000000000,sh600163,-15.8159,100,8.0,349700,8.01,8.005,,0.0,0.0
885,10:14:17.664852662,10:14:17.000000000,sh600163,-7.72308,23000,7.99,36300,8.0,7.995,,0.0,0.0
886,10:14:20.671562796,10:14:20.000000000,sh600163,-3.2965,23400,7.99,20500,8.0,7.995,,0.0,0.0
887,10:14:23.671161406,10:14:23.000000000,sh600163,-5.52709,24000,7.99,49100,8.0,7.995,,0.0,0.0
888,10:14:26.658551878,10:14:26.000000000,sh600163,-6.9901800000000005,20900,7.99,76400,8.0,7.995,,0.0,0.0
889,10:14:29.663721799,10:14:29.000000000,sh600163,-3.42363,26200,7.99,70600,8.0,7.995,,0.0,0.0
890,10:14:32.666773195,10:14:32.000000000,sh600163,-2.76973,25000,7.99,71600,8.0,7.995,,0.0,0.0
891,10:14:35.658899260,10:14:35.000000000,sh600163,1.0182799999999999,34600,7.99,78600,8.0,7.995,,0.0,0.0
892,10:14:38.673259838,10:14:38.000000000,sh600163,-0.589242,30100,7.99,85300,8.0,7.995,,0.0,0.0
893,10:14:41.660037971,10:14:41.000000000,sh600163,-5.36038,5900,7.99,154700,8.0,7.995,,0.0,0.0
894,10:14:44.671596986,10:14:44.000000000,sh600163,-7.8256,2000,7.99,155200,8.0,7.995,,0.0,0.0
895,10:14:47.669583865,10:14:47.000000000,sh600163,-5.724469999999999,6000,7.99,158600,8.0,7.995,,0.0,0.0
896,10:14:50.666659673,10:14:50.000000000,sh600163,-6.84782,7800,7.99,167700,8.0,7.995,,0.0,0.0
897,10:14:53.671754019,10:14:53.000000000,sh600163,-6.13796,7900,7.99,169100,8.0,7.995,,0.0,0.0
898,10:14:56.667316275,10:14:56.000000000,sh600163,-5.174930000000001,9000,7.99,156300,8.0,7.995,,0.0,0.0
899,10:14:59.659202749,10:14:59.000000000,sh600163,-6.82274,4200,7.99,169700,8.0,7.995,,0.0,0.0
900,10:15:02.658119039,10:15:02.000000000,sh600163,-4.91552,3400,7.99,143300,8.0,7.995,,0.0,0.0
901,10:15:05.670764763,10:15:05.000000000,sh600163,-2.37804,10600,7.99,145900,8.0,7.995,,0.0,0.0
902,10:15:08.673289023,10:15:08.000000000,sh600163,-5.43899,5000,7.99,149800,8.0,7.995,,0.0,0.0
903,10:15:11.660667136,10:15:11.000000000,sh600163,-1.1755799999999998,105700,7.98,30500,7.99,7.985,,0.0,0.0
904,10:15:14.656124715,10:15:14.000000000,sh600163,-2.0594099999999997,104700,7.98,18700,7.99,7.985,,0.0,0.0
905,10:15:17.666558216,10:15:17.000000000,sh600163,-1.8741700000000001,101300,7.98,6500,7.99,7.985,,0.0,0.0
906,10:15:20.667618722,10:15:20.000000000,sh600163,-5.17778,99100,7.98,31900,7.99,7.985,,0.0,0.0
907,10:15:23.672556308,10:15:23.000000000,sh600163,-7.341310000000001,44900,7.99,157700,8.0,7.995,,0.0,0.0
908,10:15:26.665093873,10:15:26.000000000,sh600163,-9.713339999999999,31200,7.99,158100,8.0,7.995,,0.0,0.0
909,10:15:29.662201748,10:15:29.000000000,sh600163,-8.83991,36600,7.99,147800,8.0,7.995,,0.0,0.0
910,10:15:32.659372120,10:15:32.000000000,sh600163,-5.116569999999999,40500,7.99,117500,8.0,7.995,,0.0,0.0
911,10:15:35.670001353,10:15:35.000000000,sh600163,-5.31998,40400,7.99,123200,8.0,7.995,,0.0,0.0
912,10:15:38.672595754,10:15:38.000000000,sh600163,-7.28782,27000,7.99,126400,8.0,7.995,,0.0,0.0
913,10:15:41.671533313,10:15:41.000000000,sh600163,-6.80214,21800,7.99,108700,8.0,7.995,,0.0,0.0
914,10:15:44.660125278,10:15:44.000000000,sh600163,-7.698739999999999,17500,7.99,99000,8.0,7.995,,0.0,0.0
915,10:15:47.661405752,10:15:47.000000000,sh600163,-5.5902,26800,7.99,85300,8.0,7.995,,0.0,0.0
916,10:15:50.660557214,10:15:50.000000000,sh600163,-8.19029,22100,7.99,87200,8.0,7.995,,0.0,0.0
917,10:15:53.665744046,10:15:53.000000000,sh600163,-9.06875,30700,7.99,86500,8.0,7.995,,0.0,0.0
918,10:15:56.674034415,10:15:56.000000000,sh600163,-10.2838,26500,7.99,81800,8.0,7.995,,0.0,0.0
919,10:15:59.662587364,10:15:59.000000000,sh600163,-12.7547,26100,7.99,81900,8.0,7.995,,0.0,0.0
920,10:16:02.659168266,10:16:02.000000000,sh600163,-12.452,65000,7.99,83600,8.0,7.995,,0.0,0.0
921,10:16:05.667878751,10:16:05.000000000,sh600163,-10.2987,70300,7.99,84400,8.0,7.995,,0.0,0.0
922,10:16:08.657484954,10:16:08.000000000,sh600163,-15.4711,23200,7.99,88700,8.0,7.995,,0.0,0.0
923,10:16:11.671258625,10:16:11.000000000,sh600163,-11.9801,118400,7.98,19600,7.99,7.985,,0.0,0.0
924,10:16:14.659054745,10:16:14.000000000,sh600163,-20.9903,119000,7.98,21600,7.99,7.985,,0.0,0.0
925,10:16:17.675504649,10:16:17.000000000,sh600163,-20.1358,116200,7.98,16800,7.99,7.985,,0.0,0.0
926,10:16:20.660937714,10:16:20.000000000,sh600163,-22.9331,22100,7.98,7400,7.99,7.985,,0.0,0.0
927,10:16:23.672765945,10:16:23.000000000,sh600163,-24.3926,20600,7.98,10300,7.99,7.985,,0.0,0.0
928,10:16:26.663386531,10:16:26.000000000,sh600163,-17.2385,64700,7.97,3900,7.98,7.975,,0.0,0.0
929,10:16:29.670439972,10:16:29.000000000,sh600163,-23.3964,39700,7.97,12200,7.98,7.975,,0.0,0.0
930,10:16:32.664196017,10:16:32.000000000,sh600163,-26.0236,11900,7.98,15649,7.99,7.985,,0.0,0.0
931,10:16:35.659182746,10:16:35.000000000,sh600163,-19.1019,101000,7.96,17400,7.98,7.97,,0.0,0.0
932,10:16:38.671359661,10:16:38.000000000,sh600163,-29.7338,1000,7.97,18100,7.98,7.975,,0.0,0.0
933,10:16:41.669683718,10:16:41.000000000,sh600163,-15.1323,93700,7.96,2000,7.97,7.965,,0.0,0.0
934,10:16:44.667114400,10:16:44.000000000,sh600163,-14.6661,101700,7.96,1200,7.97,7.965,,0.0,0.0
935,10:16:47.659501188,10:16:47.000000000,sh600163,-17.6165,115600,7.96,14500,7.97,7.965,,0.0,0.0
936,10:16:50.662133689,10:16:50.000000000,sh600163,-14.6421,109400,7.96,32900,7.97,7.965,,0.0,0.0
937,10:16:53.670887904,10:16:53.000000000,sh600163,-14.6548,95200,7.96,42000,7.97,7.965,,0.0,0.0
938,10:16:56.660997221,10:16:56.000000000,sh600163,-13.9968,72800,7.96,52600,7.97,7.965,,0.0,0.0
939,10:16:59.670477224,10:16:59.000000000,sh600163,-14.7318,42200,7.96,55700,7.97,7.965,,0.0,0.0
940,10:17:02.662961385,10:17:02.000000000,sh600163,-13.5208,116700,7.95,8700,7.96,7.955,,0.0,0.0
941,10:17:05.659309249,10:17:05.000000000,sh600163,-14.6033,112600,7.95,29100,7.96,7.955,,0.0,0.0
942,10:17:08.669531726,10:17:08.000000000,sh600163,-18.4531,5400,7.96,62200,7.97,7.965,,0.0,0.0
943,10:17:11.666891246,10:17:11.000000000,sh600163,-12.9693,103200,7.95,24600,7.96,7.955,,0.0,0.0
944,10:17:14.669116264,10:17:14.000000000,sh600163,-12.6889,100500,7.95,65600,7.96,7.955,,0.0,0.0
945,10:17:17.669256699,10:17:17.000000000,sh600163,-11.9618,102200,7.95,76700,7.96,7.955,,0.0,0.0
946,10:17:20.667453769,10:17:20.000000000,sh600163,-8.79085,99300,7.95,71400,7.96,7.955,,0.0,0.0
947,10:17:23.665317973,10:17:23.000000000,sh600163,-1.8854099999999998,91300,7.94,2800,7.96,7.95,,0.0,0.0
948,10:17:26.662583941,10:17:26.000000000,sh600163,-5.66055,12900,7.95,21700,7.96,7.955,,0.0,0.0
949,10:17:29.671851661,10:17:29.000000000,sh600163,-4.267869999999999,23900,7.95,50100,7.96,7.955,,0.0,0.0
950,10:17:32.659877778,10:17:32.000000000,sh600163,-6.3708800000000005,12300,7.95,68600,7.96,7.955,,0.0,0.0
951,10:17:35.660343422,10:17:35.000000000,sh600163,3.0011400000000004,93200,7.94,6700,7.95,7.945,,0.0,0.0
952,10:17:38.669854541,10:17:38.000000000,sh600163,9.485439999999999,94100,7.94,200,7.95,7.945,,0.0,0.0
953,10:17:41.660912860,10:17:41.000000000,sh600163,-13.9399,400,7.94,14400,7.95,7.945,,0.0,0.0
954,10:17:44.668538130,10:17:44.000000000,sh600163,-7.99107,100,7.93,12100,7.95,7.94,,0.0,0.0
955,10:17:47.661146191,10:17:47.000000000,sh600163,-6.27614,700,7.94,6300,7.95,7.945,,0.0,0.0
956,10:17:50.668863285,10:17:50.000000000,sh600163,7.73177,18600,7.93,7500,7.94,7.935,,0.0,0.0
957,10:17:53.666773078,10:17:53.000000000,sh600163,9.72521,20600,7.93,2700,7.94,7.935,,0.0,0.0
958,10:17:56.665873120,10:17:56.000000000,sh600163,6.89946,26300,7.93,11400,7.94,7.935,,0.0,0.0
959,10:17:59.673301400,10:17:59.000000000,sh600163,5.8491599999999995,23400,7.93,12100,7.94,7.935,,0.0,0.0
960,10:18:02.672503517,10:18:02.000000000,sh600163,5.89047,32700,7.93,10800,7.94,7.935,,0.0,0.0
961,10:18:05.659998264,10:18:05.000000000,sh600163,7.867889999999999,29700,7.93,4200,7.94,7.935,,0.0,0.0
962,10:18:08.670098989,10:18:08.000000000,sh600163,3.41284,46400,7.94,13900,7.95,7.945,,0.0,0.0
963,10:18:11.661531290,10:18:11.000000000,sh600163,-6.64325,6900,7.95,77700,7.96,7.955,,0.0,0.0
964,10:18:14.673978904,10:18:14.000000000,sh600163,-12.1253,1300,7.95,79100,7.96,7.955,,0.0,0.0
965,10:18:17.667262399,10:18:17.000000000,sh600163,3.01208,9400,7.93,3200,7.94,7.935,,0.0,0.0
966,10:18:20.662954367,10:18:20.000000000,sh600163,9.20058,70000,7.93,4400,7.94,7.935,,0.0,0.0
967,10:18:23.662776603,10:18:23.000000000,sh600163,-10.1955,500,7.94,3000,7.95,7.945,,0.0,0.0
968,10:18:26.659999238,10:18:26.000000000,sh600163,-9.42105,1700,7.94,5300,7.95,7.945,,0.0,0.0
969,10:18:29.667507968,10:18:29.000000000,sh600163,-6.58975,27300,7.94,29700,7.96,7.95,,0.0,0.0
970,10:18:32.662782675,10:18:32.000000000,sh600163,-16.5655,500,7.95,29700,7.96,7.955,,0.0,0.0
971,10:18:35.659514805,10:18:35.000000000,sh600163,0.782032,24900,7.94,700,7.95,7.945,,0.0,0.0
972,10:18:38.664459343,10:18:38.000000000,sh600163,-16.7478,200,7.95,30800,7.96,7.955,,0.0,0.0
973,10:18:41.666361672,10:18:41.000000000,sh600163,-3.2757,17100,7.94,3400,7.95,7.945,,0.0,0.0
974,10:18:44.659008653,10:18:44.000000000,sh600163,-2.5535099999999997,20500,7.94,3600,7.95,7.945,,0.0,0.0
975,10:18:47.671606392,10:18:47.000000000,sh600163,-1.40879,21800,7.94,2500,7.95,7.945,,0.0,0.0
976,10:18:50.670753774,10:18:50.000000000,sh600163,-0.216795,24200,7.94,2800,7.95,7.945,,0.0,0.0
977,10:18:53.672619054,10:18:53.000000000,sh600163,-12.6449,3100,7.95,27600,7.96,7.955,,0.0,0.0
978,10:18:56.657359145,10:18:56.000000000,sh600163,-7.92103,17300,7.95,30300,7.96,7.955,,0.0,0.0
979,10:18:59.655935650,10:18:59.000000000,sh600163,-5.66648,23500,7.95,30200,7.96,7.955,,0.0,0.0
980,10:19:02.670462754,10:19:02.000000000,sh600163,-5.66327,23400,7.95,28700,7.96,7.955,,0.0,0.0
981,10:19:05.661974143,10:19:05.000000000,sh600163,-5.78276,24400,7.95,32500,7.96,7.955,,0.0,0.0
982,10:19:08.667135525,10:19:08.000000000,sh600163,-6.26527,20700,7.95,29500,7.96,7.955,,0.0,0.0
983,10:19:11.659469197,10:19:11.000000000,sh600163,-4.65776,22300,7.95,27000,7.96,7.955,,0.0,0.0
984,10:19:14.665994386,10:19:14.000000000,sh600163,-6.82682,17400,7.96,14300,7.97,7.965,,0.0,0.0
985,10:19:17.671774252,10:19:17.000000000,sh600163,-1.4330399999999999,23800,7.95,3800,7.96,7.955,,0.0,0.0
986,10:19:20.661669954,10:19:20.000000000,sh600163,-6.9307,4900,7.96,17300,7.97,7.965,,0.0,0.0
987,10:19:23.666849009,10:19:23.000000000,sh600163,-4.020519999999999,32400,7.96,21900,7.97,7.965,,0.0,0.0
988,10:19:26.667229451,10:19:26.000000000,sh600163,-6.13344,35000,7.96,21500,7.97,7.965,,0.0,0.0
989,10:19:29.668875932,10:19:29.000000000,sh600163,-4.426130000000001,29400,7.96,9700,7.97,7.965,,0.0,0.0
990,10:19:32.668514294,10:19:32.000000000,sh600163,-10.8939,16300,7.97,15700,7.98,7.975,,0.0,0.0
991,10:19:35.671832349,10:19:35.000000000,sh600163,-10.0184,4300,7.97,19300,7.98,7.975,,0.0,0.0
992,10:19:38.663200217,10:19:38.000000000,sh600163,-0.44159499999999996,39700,7.97,5500,7.98,7.975,,0.0,0.0
993,10:19:41.664987261,10:19:41.000000000,sh600163,-10.7379,3800,7.97,29500,7.98,7.975,,0.0,0.0
994,10:19:44.669225905,10:19:44.000000000,sh600163,-6.0037199999999995,20300,7.96,11600,7.98,7.97,,0.0,0.0
995,10:19:47.661637648,10:19:47.000000000,sh600163,-23.4853,4800,7.98,26400,7.99,7.985,,0.0,0.0
996,10:19:50.667486669,10:19:50.000000000,sh600163,-12.0167,5500,7.96,3800,7.97,7.965,,0.0,0.0
997,10:19:53.662285125,10:19:53.000000000,sh600163,-15.9746,1400,7.97,12100,7.98,7.975,,0.0,0.0
998,10:19:56.657155735,10:19:56.000000000,sh600163,-23.4668,2000,7.98,25700,7.99,7.985,,0.0,0.0
999,10:19:59.672106064,10:19:59.000000000,sh600163,-14.751,1400,7.98,24700,7.99,7.985,,0.0,0.0
1000,10:20:02.659778564,10:20:02.000000000,sh600163,-18.0551,100,7.98,21500,7.99,7.985,,0.0,0.0
1001,10:20:05.671324974,10:20:05.000000000,sh600163,-14.2874,1500,7.98,23100,7.99,7.985,,0.0,0.0
1002,10:20:08.678788801,10:20:08.000000000,sh600163,-3.4448,54300,7.97,5600,7.98,7.975,,0.0,0.0
1003,10:20:11.666589372,10:20:11.000000000,sh600163,-3.89552,57700,7.98,20600,7.99,7.985,,0.0,0.0
1004,10:20:14.660634670,10:20:14.000000000,sh600163,-3.9928800000000004,63500,7.98,23700,7.99,7.985,,0.0,0.0
1005,10:20:17.668475639,10:20:17.000000000,sh600163,-9.50478,15300,7.96,87800,7.97,7.965,,0.0,0.0
1006,10:20:20.657785613,10:20:20.000000000,sh600163,8.64276,45900,7.93,25000,7.94,7.935,,0.0,0.0
1007,10:20:23.660138704,10:20:23.000000000,sh600163,5.4397,95300,7.92,34400,7.94,7.93,,0.0,0.0
1008,10:20:26.656730471,10:20:26.000000000,sh600163,-9.249310000000001,50500,7.91,87600,7.93,7.92,,0.0,0.0
1009,10:20:29.667069211,10:20:29.000000000,sh600163,-16.7226,400,7.92,85700,7.93,7.925,,0.0,0.0
1010,10:20:32.671029458,10:20:32.000000000,sh600163,-12.0009,12300,7.9,35000,7.91,7.905,,0.0,0.0
1011,10:20:35.657285635,10:20:35.000000000,sh600163,-9.68517,11200,7.91,43000,7.92,7.915,,0.0,0.0
1012,10:20:38.669363825,10:20:38.000000000,sh600163,-8.88954,18200,7.9,13500,7.91,7.905,,0.0,0.0
1013,10:20:41.668650164,10:20:41.000000000,sh600163,-7.63312,1200,7.91,7000,7.92,7.915,,0.0,0.0
1014,10:20:44.661472052,10:20:44.000000000,sh600163,-3.45592,7500,7.9,1800,7.91,7.905,,0.0,0.0
1015,10:20:47.661199259,10:20:47.000000000,sh600163,-1.65776,4500,7.9,2500,7.91,7.905,,0.0,0.0
1016,10:20:50.657078883,10:20:50.000000000,sh600163,-3.04474,5800,7.9,6600,7.91,7.905,,0.0,0.0
1017,10:20:53.663762809,10:20:53.000000000,sh600163,4.05133,1800,7.9,2900,7.91,7.905,,0.0,0.0
1018,10:20:56.659180613,10:20:56.000000000,sh600163,2.24388,300,7.91,5600,7.92,7.915,,0.0,0.0
1019,10:20:59.667085964,10:20:59.000000000,sh600163,9.477789999999999,21400,7.9,5400,7.92,7.91,,0.0,0.0
1020,10:21:02.662858935,10:21:02.000000000,sh600163,5.89785,39900,7.9,4800,7.91,7.905,,0.0,0.0
1021,10:21:05.664020709,10:21:05.000000000,sh600163,14.3103,66400,7.9,1000,7.91,7.905,,0.0,0.0
1022,10:21:08.658066456,10:21:08.000000000,sh600163,13.078,18900,7.91,12200,7.92,7.915,,0.0,0.0
1023,10:21:11.670561184,10:21:11.000000000,sh600163,4.85663,2600,7.91,11600,7.92,7.915,,0.0,0.0
1024,10:21:14.666940271,10:21:14.000000000,sh600163,2.62262,1400,7.91,18000,7.92,7.915,,0.0,0.0
1025,10:21:17.663221381,10:21:17.000000000,sh600163,6.07765,6300,7.91,18900,7.92,7.915,,0.0,0.0
1026,10:21:20.668659565,10:21:20.000000000,sh600163,13.9238,25100,7.91,7000,7.92,7.915,,0.0,0.0
1027,10:21:23.661712223,10:21:23.000000000,sh600163,0.731133,3900,7.92,5700,7.93,7.925,,0.0,0.0
1028,10:21:26.666526876,10:21:26.000000000,sh600163,4.26958,7700,7.91,11500,7.92,7.915,,0.0,0.0
1029,10:21:29.674153735,10:21:29.000000000,sh600163,3.54165,3600,7.91,2900,7.92,7.915,,0.0,0.0
1030,10:21:32.661606697,10:21:32.000000000,sh600163,8.5984,13100,7.91,4200,7.92,7.915,,0.0,0.0
1031,10:21:35.655290725,10:21:35.000000000,sh600163,-1.08958,35500,7.89,208900,7.9,7.895,,0.0,0.0
1032,10:21:38.659591733,10:21:38.000000000,sh600163,4.63617,35400,7.89,102400,7.9,7.895,,0.0,0.0
1033,10:21:41.663102297,10:21:41.000000000,sh600163,0.192557,15200,7.88,70500,7.9,7.89,,0.0,0.0
1034,10:21:44.664876172,10:21:44.000000000,sh600163,9.23651,26200,7.87,2800,7.89,7.88,,0.0,0.0
1035,10:21:47.667560936,10:21:47.000000000,sh600163,-0.583675,10400,7.87,55200,7.9,7.885,,0.0,0.0
1036,10:21:50.657054353,10:21:50.000000000,sh600163,-12.0518,2000,7.89,101600,7.9,7.895,,0.0,0.0
1037,10:21:53.664425360,10:21:53.000000000,sh600163,-9.43297,1000,7.88,4700,7.89,7.885,,0.0,0.0
1038,10:21:56.665854467,10:21:56.000000000,sh600163,2.26752,17500,7.88,1200,7.89,7.885,,0.0,0.0
1039,10:21:59.671674729,10:21:59.000000000,sh600163,3.27524,15000,7.88,500,7.89,7.885,,0.0,0.0
1040,10:22:02.657285993,10:22:02.000000000,sh600163,-2.6644200000000002,14500,7.86,22400,7.88,7.87,,0.0,0.0
1041,10:22:05.663151303,10:22:05.000000000,sh600163,-13.7181,2200,7.87,16900,7.88,7.875,,0.0,0.0
1042,10:22:08.661105436,10:22:08.000000000,sh600163,-10.4875,100,7.87,1500,7.89,7.88,,0.0,0.0
1043,10:22:11.659094413,10:22:11.000000000,sh600163,4.726319999999999,27500,7.86,1300,7.88,7.87,,0.0,0.0
