,localtime,time,symbol,signal,bvol1,bid1,avol1,ask1,mid,direction,volume,exposure
59,09:32:56.000000000,09:32:56.000000000,sh600223,11.3918,2700,12.26,5900,12.27,12.265,,0.0,0.0
60,09:32:59.000000000,09:32:59.000000000,sh600223,9.167689999999999,4900,12.26,6300,12.27,12.265,,0.0,0.0
61,09:33:02.000000000,09:33:02.000000000,sh600223,6.74073,4500,12.26,4100,12.27,12.265,,0.0,0.0
62,09:33:05.000000000,09:33:05.000000000,sh600223,6.51098,1000,12.26,16900,12.28,12.27,,0.0,0.0
63,09:33:08.000000000,09:33:08.000000000,sh600223,2.2081,1600,12.26,2400,12.27,12.265,,0.0,0.0
64,09:33:11.000000000,09:33:11.000000000,sh600223,-0.9755020000000001,300,12.26,2200,12.27,12.265,,0.0,0.0
65,09:33:14.000000000,09:33:14.000000000,sh600223,-4.4282,18900,12.25,26500,12.27,12.26,,0.0,0.0
66,09:33:17.000000000,09:33:17.000000000,sh600223,-6.42145,12900,12.25,4600,12.26,12.255,,0.0,0.0
67,09:33:20.000000000,09:33:20.000000000,sh600223,-8.89487,12600,12.25,7200,12.26,12.255,,0.0,0.0
68,09:33:23.000000000,09:33:23.000000000,sh600223,-12.1803,800,12.25,14700,12.26,12.255,,0.0,0.0
69,09:33:26.000000000,09:33:26.000000000,sh600223,-13.3984,31500,12.25,25700,12.26,12.255,,0.0,0.0
70,09:33:29.000000000,09:33:29.000000000,sh600223,-14.6907,23000,12.25,25500,12.26,12.255,,0.0,0.0
71,09:33:32.000000000,09:33:32.000000000,sh600223,-16.1664,19500,12.25,24700,12.26,12.255,,0.0,0.0
72,09:33:35.000000000,09:33:35.000000000,sh600223,-18.5337,5800,12.25,24600,12.26,12.255,,0.0,0.0
73,09:33:38.000000000,09:33:38.000000000,sh600223,-18.3453,8100,12.24,15300,12.25,12.245,,0.0,0.0
74,09:33:41.000000000,09:33:41.000000000,sh600223,-18.2725,8800,12.24,19400,12.25,12.245,,0.0,0.0
75,09:33:44.000000000,09:33:44.000000000,sh600223,-18.7751,8800,12.24,19700,12.25,12.245,,0.0,0.0
76,09:33:47.000000000,09:33:47.000000000,sh600223,-16.6237,8800,12.24,21400,12.25,12.245,,0.0,0.0
77,09:33:50.000000000,09:33:50.000000000,sh600223,-17.4918,6800,12.23,5900,12.24,12.235,,0.0,0.0
78,09:33:54.000000000,09:33:54.000000000,sh600223,-16.9752,10200,12.23,6800,12.24,12.235,,0.0,0.0
79,09:33:56.000000000,09:33:56.000000000,sh600223,-17.1923,10400,12.23,8800,12.24,12.235,,0.0,0.0
80,09:33:57.000000000,09:33:57.000000000,sh600223,-13.5391,10400,12.23,1700,12.24,12.235,,0.0,0.0
81,09:34:00.000000000,09:34:00.000000000,sh600223,-12.1247,2200,12.25,17600,12.26,12.255,,0.0,0.0
82,09:34:03.000000000,09:34:03.000000000,sh600223,-7.1871,9900,12.27,4900,12.28,12.275,,0.0,0.0
83,09:34:06.000000000,09:34:06.000000000,sh600223,-4.32103,27700,12.28,10600,12.3,12.29,,0.0,0.0
84,09:34:09.000000000,09:34:09.000000000,sh600223,-3.38323,14800,12.28,8800,12.3,12.29,,0.0,0.0
85,09:34:12.000000000,09:34:12.000000000,sh600223,-0.184923,1000,12.29,2700,12.3,12.295,,0.0,0.0
86,09:34:15.000000000,09:34:15.000000000,sh600223,2.09858,1300,12.29,3500,12.3,12.295,,0.0,0.0
87,09:34:18.000000000,09:34:18.000000000,sh600223,5.11864,400,12.28,3200,12.3,12.29,,0.0,0.0
88,09:34:21.000000000,09:34:21.000000000,sh600223,6.635910000000001,7300,12.3,5700,12.31,12.305,,0.0,0.0
89,09:34:24.000000000,09:34:24.000000000,sh600223,8.59425,600,12.29,1600,12.31,12.3,,0.0,0.0
90,09:34:27.000000000,09:34:27.000000000,sh600223,12.3533,1500,12.29,600,12.3,12.295,,0.0,0.0
91,09:34:30.000000000,09:34:30.000000000,sh600223,14.2751,3700,12.3,5100,12.31,12.305,,0.0,0.0
92,09:34:33.000000000,09:34:33.000000000,sh600223,19.6609,1600,12.29,1300,12.3,12.295,,0.0,0.0
93,09:34:36.000000000,09:34:36.000000000,sh600223,22.5936,3600,12.3,2100,12.31,12.305,1.0,300.0,300.0
94,09:34:39.000000000,09:34:39.000000000,sh600223,25.3168,46700,12.3,12400,12.31,12.305,,0.0,300.0
95,09:34:42.000000000,09:34:42.000000000,sh600223,24.1289,34100,12.3,4700,12.31,12.305,,0.0,300.0
96,09:34:45.000000000,09:34:45.000000000,sh600223,25.0142,15200,12.31,8100,12.32,12.315,,0.0,300.0
97,09:34:48.000000000,09:34:48.000000000,sh600223,23.3656,35100,12.31,7500,12.32,12.315,,0.0,300.0
98,09:34:51.000000000,09:34:51.000000000,sh600223,23.3122,35900,12.31,2400,12.32,12.315,,0.0,300.0
99,09:34:54.000000000,09:34:54.000000000,sh600223,24.0355,1400,12.32,7900,12.33,12.325,,0.0,300.0
100,09:34:56.000000000,09:34:56.000000000,sh600223,22.8786,15200,12.31,4400,12.33,12.32,,0.0,300.0
101,09:34:59.000000000,09:34:59.000000000,sh600223,21.0485,14700,12.31,2200,12.32,12.315,,0.0,300.0
102,09:35:02.000000000,09:35:02.000000000,sh600223,17.4461,1400,12.29,19000,12.31,12.3,,0.0,300.0
103,09:35:05.000000000,09:35:05.000000000,sh600223,16.351,4500,12.27,1200,12.28,12.275,,0.0,300.0
104,09:35:08.000000000,09:35:08.000000000,sh600223,9.54568,300,12.26,2000,12.27,12.265,,0.0,300.0
105,09:35:11.000000000,09:35:11.000000000,sh600223,10.2474,13000,12.21,1000,12.26,12.235,,0.0,300.0
106,09:35:14.000000000,09:35:14.000000000,sh600223,3.82957,4200,12.26,1700,12.3,12.28,,0.0,300.0
107,09:35:17.000000000,09:35:17.000000000,sh600223,3.32148,6200,12.26,300,12.27,12.265,,0.0,300.0
108,09:35:20.000000000,09:35:20.000000000,sh600223,-0.9914719999999999,5900,12.26,500,12.28,12.27,,0.0,300.0
109,09:35:23.000000000,09:35:23.000000000,sh600223,-6.693980000000001,7300,12.26,900,12.28,12.27,,0.0,300.0
110,09:35:27.000000000,09:35:27.000000000,sh600223,-11.8712,7600,12.26,900,12.27,12.265,,0.0,300.0
111,09:35:30.000000000,09:35:30.000000000,sh600223,-14.7354,4600,12.26,1500,12.28,12.27,,0.0,300.0
112,09:35:33.000000000,09:35:33.000000000,sh600223,-15.4119,2600,12.28,5000,12.29,12.285,2.0,300.0,0.0
113,09:35:36.000000000,09:35:36.000000000,sh600223,-13.8809,700,12.29,6000,12.3,12.295,,0.0,0.0
114,09:35:39.000000000,09:35:39.000000000,sh600223,-12.9235,400,12.29,300,12.3,12.295,,0.0,0.0
115,09:35:42.000000000,09:35:42.000000000,sh600223,-13.5837,5900,12.29,5000,12.3,12.295,,0.0,0.0
116,09:35:45.000000000,09:35:45.000000000,sh600223,-14.6647,5700,12.29,2100,12.3,12.295,,0.0,0.0
117,09:35:48.000000000,09:35:48.000000000,sh600223,-15.4896,3300,12.28,400,12.29,12.285,,0.0,0.0
118,09:35:51.000000000,09:35:51.000000000,sh600223,-13.4563,103300,12.3,1400,12.31,12.305,,0.0,0.0
119,09:35:54.000000000,09:35:54.000000000,sh600223,-12.7094,97400,12.3,200,12.31,12.305,,0.0,0.0
120,09:35:57.000000000,09:35:57.000000000,sh600223,-11.8065,600,12.31,2000,12.32,12.315,,0.0,0.0
121,09:36:00.000000000,09:36:00.000000000,sh600223,-10.9575,1900,12.31,900,12.32,12.315,,0.0,0.0
122,09:36:03.000000000,09:36:03.000000000,sh600223,-11.4439,85500,12.3,5000,12.32,12.31,,0.0,0.0
123,09:36:06.000000000,09:36:06.000000000,sh600223,-9.80872,8800,12.31,3100,12.32,12.315,,0.0,0.0
124,09:36:09.000000000,09:36:09.000000000,sh600223,-9.141960000000001,8600,12.31,4300,12.33,12.32,,0.0,0.0
125,09:36:12.000000000,09:36:12.000000000,sh600223,-8.87421,7800,12.31,4300,12.33,12.32,,0.0,0.0
126,09:36:15.000000000,09:36:15.000000000,sh600223,-9.329460000000001,54500,12.33,4300,12.34,12.335,,0.0,0.0
127,09:36:18.000000000,09:36:18.000000000,sh600223,-8.86808,47600,12.33,2300,12.34,12.335,,0.0,0.0
128,09:36:21.000000000,09:36:21.000000000,sh600223,-6.45296,45500,12.33,1700,12.34,12.335,,0.0,0.0
129,09:36:24.000000000,09:36:24.000000000,sh600223,-6.8157,45500,12.33,700,12.34,12.335,,0.0,0.0
130,09:36:27.000000000,09:36:27.000000000,sh600223,-6.344130000000001,46000,12.33,11200,12.35,12.34,,0.0,0.0
131,09:36:30.000000000,09:36:30.000000000,sh600223,-5.59786,13400,12.31,15100,12.33,12.32,,0.0,0.0
132,09:36:33.000000000,09:36:33.000000000,sh600223,-8.25962,86800,12.3,7400,12.31,12.305,,0.0,0.0
133,09:36:36.000000000,09:36:36.000000000,sh600223,-7.64762,77500,12.3,400,12.32,12.31,,0.0,0.0
134,09:36:39.000000000,09:36:39.000000000,sh600223,-9.088569999999999,8000,12.31,7200,12.32,12.315,,0.0,0.0
135,09:36:42.000000000,09:36:42.000000000,sh600223,-10.2656,4300,12.28,4700,12.29,12.285,,0.0,0.0
136,09:36:45.000000000,09:36:45.000000000,sh600223,-9.98514,1600,12.28,9400,12.29,12.285,,0.0,0.0
137,09:36:48.000000000,09:36:48.000000000,sh600223,-7.96258,8500,12.26,4900,12.28,12.27,,0.0,0.0
138,09:36:51.000000000,09:36:51.000000000,sh600223,-7.1252699999999995,1700,12.29,4100,12.3,12.295,,0.0,0.0
139,09:36:54.000000000,09:36:54.000000000,sh600223,-7.84979,300,12.32,23600,12.33,12.325,,0.0,0.0
140,09:36:57.000000000,09:36:57.000000000,sh600223,-7.342210000000001,7700,12.33,1700,12.34,12.335,,0.0,0.0
141,09:36:59.000000000,09:36:59.000000000,sh600223,-6.937189999999999,800,12.31,13600,12.35,12.33,,0.0,0.0
142,09:37:02.000000000,09:37:02.000000000,sh600223,-4.34545,1600,12.29,100,12.33,12.31,,0.0,0.0
143,09:37:05.000000000,09:37:05.000000000,sh600223,-0.8986540000000001,2000,12.29,100,12.31,12.3,,0.0,0.0
144,09:37:08.000000000,09:37:08.000000000,sh600223,-6.48416,100,12.31,3900,12.33,12.32,,0.0,0.0
145,09:37:11.000000000,09:37:11.000000000,sh600223,-6.7213199999999995,48900,12.33,16397,12.34,12.335,,0.0,0.0
146,09:37:14.000000000,09:37:14.000000000,sh600223,-5.88427,45200,12.33,9797,12.34,12.335,,0.0,0.0
147,09:37:17.000000000,09:37:17.000000000,sh600223,-4.6227,44800,12.33,16797,12.34,12.335,,0.0,0.0
148,09:37:20.000000000,09:37:20.000000000,sh600223,-4.0054300000000005,44800,12.33,15197,12.34,12.335,,0.0,0.0
149,09:37:23.000000000,09:37:23.000000000,sh600223,-4.23865,43900,12.33,10597,12.34,12.335,,0.0,0.0
150,09:37:26.000000000,09:37:26.000000000,sh600223,-4.22426,1003,12.34,23000,12.35,12.345,,0.0,0.0
151,09:37:29.000000000,09:37:29.000000000,sh600223,-2.64744,1003,12.34,22500,12.35,12.345,,0.0,0.0
152,09:37:32.000000000,09:37:32.000000000,sh600223,-1.65133,39900,12.33,22097,12.35,12.34,,0.0,0.0
153,09:37:35.000000000,09:37:35.000000000,sh600223,0.866348,4700,12.34,21697,12.35,12.345,,0.0,0.0
154,09:37:38.000000000,09:37:38.000000000,sh600223,3.65375,4600,12.34,22697,12.35,12.345,,0.0,0.0
155,09:37:41.000000000,09:37:41.000000000,sh600223,5.0065800000000005,6600,12.34,23297,12.35,12.345,,0.0,0.0
156,09:37:44.000000000,09:37:44.000000000,sh600223,6.1452,200,12.34,22597,12.35,12.345,,0.0,0.0
157,09:37:47.000000000,09:37:47.000000000,sh600223,4.78793,40900,12.33,33297,12.35,12.34,,0.0,0.0
158,09:37:50.000000000,09:37:50.000000000,sh600223,3.9098599999999997,45900,12.33,29997,12.35,12.34,,0.0,0.0
159,09:37:53.000000000,09:37:53.000000000,sh600223,6.4914,5600,12.34,29397,12.35,12.345,,0.0,0.0
160,09:37:56.000000000,09:37:56.000000000,sh600223,7.170310000000001,6300,12.34,29397,12.35,12.345,,0.0,0.0
161,09:37:59.000000000,09:37:59.000000000,sh600223,6.55,46900,12.33,900,12.34,12.335,,0.0,0.0
162,09:38:02.000000000,09:38:02.000000000,sh600223,6.01499,46100,12.33,300,12.34,12.335,,0.0,0.0
163,09:38:05.000000000,09:38:05.000000000,sh600223,5.12864,43600,12.33,1900,12.34,12.335,,0.0,0.0
164,09:38:08.000000000,09:38:08.000000000,sh600223,5.5345,29700,12.33,500,12.34,12.335,,0.0,0.0
165,09:38:11.000000000,09:38:11.000000000,sh600223,7.20645,29500,12.33,4300,12.34,12.335,,0.0,0.0
166,09:38:14.000000000,09:38:14.000000000,sh600223,6.314080000000001,28600,12.33,7700,12.34,12.335,,0.0,0.0
167,09:38:17.000000000,09:38:17.000000000,sh600223,8.121789999999999,17700,12.33,4300,12.34,12.335,,0.0,0.0
168,09:38:20.000000000,09:38:20.000000000,sh600223,6.91005,5500,12.33,9100,12.34,12.335,,0.0,0.0
169,09:38:23.000000000,09:38:23.000000000,sh600223,8.91536,2000,12.3,14300,12.31,12.305,,0.0,0.0
170,09:38:26.000000000,09:38:26.000000000,sh600223,9.77765,3400,12.29,1400,12.3,12.295,,0.0,0.0
171,09:38:29.000000000,09:38:29.000000000,sh600223,8.51122,2500,12.29,200,12.3,12.295,,0.0,0.0
172,09:38:33.000000000,09:38:33.000000000,sh600223,7.40785,2400,12.29,1200,12.3,12.295,,0.0,0.0
173,09:38:36.000000000,09:38:36.000000000,sh600223,7.22193,12700,12.28,10400,12.29,12.285,,0.0,0.0
174,09:38:39.000000000,09:38:39.000000000,sh600223,6.31491,12700,12.28,17100,12.29,12.285,,0.0,0.0
175,09:38:42.000000000,09:38:42.000000000,sh600223,6.2976,12700,12.28,17700,12.29,12.285,,0.0,0.0
176,09:38:45.000000000,09:38:45.000000000,sh600223,3.75031,100,12.27,26397,12.28,12.275,,0.0,0.0
177,09:38:48.000000000,09:38:48.000000000,sh600223,4.40333,100,12.27,24297,12.28,12.275,,0.0,0.0
178,09:38:51.000000000,09:38:51.000000000,sh600223,7.715380000000001,5300,12.26,24497,12.28,12.27,,0.0,0.0
179,09:38:54.000000000,09:38:54.000000000,sh600223,7.2157,5300,12.26,28097,12.28,12.27,,0.0,0.0
180,09:38:57.000000000,09:38:57.000000000,sh600223,5.86057,300,12.27,22697,12.28,12.275,,0.0,0.0
181,09:38:59.000000000,09:38:59.000000000,sh600223,7.1043,9300,12.26,14897,12.28,12.27,,0.0,0.0
182,09:39:02.000000000,09:39:02.000000000,sh600223,5.02864,7603,12.28,4200,12.29,12.285,,0.0,0.0
183,09:39:05.000000000,09:39:05.000000000,sh600223,2.90612,3203,12.28,2700,12.29,12.285,,0.0,0.0
184,09:39:09.000000000,09:39:09.000000000,sh600223,2.02731,3203,12.28,3900,12.29,12.285,,0.0,0.0
185,09:39:12.000000000,09:39:12.000000000,sh600223,1.00314,5903,12.28,4000,12.29,12.285,,0.0,0.0
186,09:39:15.000000000,09:39:15.000000000,sh600223,-0.16075599999999998,803,12.28,4000,12.29,12.285,,0.0,0.0
187,09:39:18.000000000,09:39:18.000000000,sh600223,0.785473,2203,12.28,4000,12.29,12.285,,0.0,0.0
188,09:39:21.000000000,09:39:21.000000000,sh600223,-0.313219,3603,12.28,7300,12.29,12.285,,0.0,0.0
189,09:39:24.000000000,09:39:24.000000000,sh600223,-0.22227600000000003,4103,12.28,7200,12.29,12.285,,0.0,0.0
190,09:39:27.000000000,09:39:27.000000000,sh600223,0.828594,4203,12.28,4200,12.29,12.285,,0.0,0.0
191,09:39:30.000000000,09:39:30.000000000,sh600223,1.3237700000000001,7400,12.29,12100,12.3,12.295,,0.0,0.0
192,09:39:33.000000000,09:39:33.000000000,sh600223,1.89757,6000,12.29,10700,12.3,12.295,,0.0,0.0
193,09:39:36.000000000,09:39:36.000000000,sh600223,0.5415270000000001,6000,12.29,10000,12.3,12.295,,0.0,0.0
194,09:39:39.000000000,09:39:39.000000000,sh600223,-1.00894,4200,12.29,10000,12.3,12.295,,0.0,0.0
195,09:39:42.000000000,09:39:42.000000000,sh600223,-2.18381,3800,12.29,11400,12.3,12.295,,0.0,0.0
196,09:39:45.000000000,09:39:45.000000000,sh600223,-1.87638,9603,12.28,10600,12.29,12.285,,0.0,0.0
197,09:39:48.000000000,09:39:48.000000000,sh600223,-3.45865,8603,12.28,9400,12.29,12.285,,0.0,0.0
198,09:39:51.000000000,09:39:51.000000000,sh600223,-4.27611,15803,12.26,11900,12.28,12.27,,0.0,0.0
199,09:39:54.000000000,09:39:54.000000000,sh600223,-6.4726300000000005,15703,12.26,6300,12.27,12.265,,0.0,0.0
200,09:39:57.000000000,09:39:57.000000000,sh600223,-5.885669999999999,15703,12.26,5600,12.27,12.265,,0.0,0.0
201,09:39:59.000000000,09:39:59.000000000,sh600223,-5.81842,15703,12.26,5300,12.27,12.265,,0.0,0.0
202,09:40:02.000000000,09:40:02.000000000,sh600223,-6.26936,7503,12.26,4000,12.27,12.265,,0.0,0.0
203,09:40:05.000000000,09:40:05.000000000,sh600223,-8.546610000000001,301703,12.25,4700,12.27,12.26,,0.0,0.0
204,09:40:08.000000000,09:40:08.000000000,sh600223,-9.26389,301703,12.25,15100,12.26,12.255,,0.0,0.0
205,09:40:11.000000000,09:40:11.000000000,sh600223,-7.80475,302503,12.25,20300,12.26,12.255,,0.0,0.0
206,09:40:14.000000000,09:40:14.000000000,sh600223,-5.3885,301503,12.25,12900,12.26,12.255,,0.0,0.0
207,09:40:17.000000000,09:40:17.000000000,sh600223,-4.88741,300003,12.25,8400,12.26,12.255,,0.0,0.0
208,09:40:20.000000000,09:40:20.000000000,sh600223,-0.09111169999999999,5200,12.26,4700,12.27,12.265,,0.0,0.0
209,09:40:23.000000000,09:40:23.000000000,sh600223,1.78108,4000,12.26,4700,12.27,12.265,,0.0,0.0
210,09:40:27.000000000,09:40:27.000000000,sh600223,2.52949,2300,12.26,4000,12.27,12.265,,0.0,0.0
211,09:40:30.000000000,09:40:30.000000000,sh600223,1.2466700000000002,2200,12.26,4000,12.27,12.265,,0.0,0.0
212,09:40:33.000000000,09:40:33.000000000,sh600223,2.9008599999999998,5300,12.26,3500,12.27,12.265,,0.0,0.0
213,09:40:36.000000000,09:40:36.000000000,sh600223,1.89483,8200,12.26,3300,12.27,12.265,,0.0,0.0
214,09:40:39.000000000,09:40:39.000000000,sh600223,1.07782,8200,12.26,4300,12.27,12.265,,0.0,0.0
215,09:40:42.000000000,09:40:42.000000000,sh600223,-1.63214,8100,12.26,4900,12.27,12.265,,0.0,0.0
216,09:40:45.000000000,09:40:45.000000000,sh600223,-1.67408,8500,12.26,4900,12.27,12.265,,0.0,0.0
217,09:40:48.000000000,09:40:48.000000000,sh600223,-1.6774799999999999,4900,12.26,4900,12.27,12.265,,0.0,0.0
218,09:40:51.000000000,09:40:51.000000000,sh600223,-2.97741,317003,12.25,300,12.26,12.255,,0.0,0.0
219,09:40:54.000000000,09:40:54.000000000,sh600223,-2.3738,600,12.26,4100,12.27,12.265,,0.0,0.0
220,09:40:57.000000000,09:40:57.000000000,sh600223,-2.3067,316103,12.25,300,12.26,12.255,,0.0,0.0
221,09:41:00.000000000,09:41:00.000000000,sh600223,-3.38007,316103,12.25,600,12.26,12.255,,0.0,0.0
222,09:41:03.000000000,09:41:03.000000000,sh600223,-2.50903,5300,12.26,8800,12.27,12.265,,0.0,0.0
223,09:41:06.000000000,09:41:06.000000000,sh600223,-3.06505,316503,12.25,50200,12.26,12.255,,0.0,0.0
224,09:41:09.000000000,09:41:09.000000000,sh600223,-3.56415,311103,12.25,51600,12.26,12.255,,0.0,0.0
225,09:41:12.000000000,09:41:12.000000000,sh600223,-1.6672099999999999,301703,12.25,52500,12.26,12.255,,0.0,0.0
226,09:41:15.000000000,09:41:15.000000000,sh600223,-1.02173,265003,12.25,52200,12.26,12.255,,0.0,0.0
227,09:41:18.000000000,09:41:18.000000000,sh600223,-5.782019999999999,300,12.22,7500,12.24,12.23,,0.0,0.0
228,09:41:21.000000000,09:41:21.000000000,sh600223,-1.54542,20200,12.2,4200,12.22,12.21,,0.0,0.0
229,09:41:24.000000000,09:41:24.000000000,sh600223,-3.01073,7300,12.2,1800,12.22,12.21,,0.0,0.0
230,09:41:27.000000000,09:41:27.000000000,sh600223,-3.99592,4300,12.2,2200,12.22,12.21,,0.0,0.0
231,09:41:30.000000000,09:41:30.000000000,sh600223,-5.48655,4100,12.19,8200,12.2,12.195,,0.0,0.0
